line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
LI21182,T13356,P242,,1,2180.78
LI21183,T05228,P330,,1,93.46
LI21184,T00305,P085,,1,3317.33
LI21185,T13791,P315,,2,7264.7
LI21186,T04544,P329,,2,7881.86
LI21187,T06855,P289,,4,108221.76
LI21188,T13316,P223,,1,7460.02
LI21189,T18919,P035,,-4,-12193.12
LI21190,T02204,P429,,2,81270.38
LI21191,T19222,P474,,2,3944.46
LI21192,T11301,P342,,1,305.17
LI21193,T11105,P024,,1,7390.18
LI21194,T00325,P432,,1,10338.23
LI21195,T07228,P012,PR17,1,7542.57
LI21196,T00907,P435,,5,11784.8
LI21197,T17385,P091,,3,63270.33
LI21198,T06990,P329,,1,3940.93
LI21199,T15313,P076,PR87,3,24064.41
LI21200,T02067,P413,,1,1370.79
LI21201,T08868,P364,,2,334.64
LI21202,T04579,P240,,3,136.71
LI21203,T01628,P265,,1,5499.63
LI21204,T00337,P315,PR14,1,3632.35
LI21205,T02452,P238,,2,14843.55
LI21206,T19439,P259,,1,3214.23
LI21207,T13345,P275,,1,38074.48
LI21208,T13439,P141,,1,5488.81
LI21209,T08711,P033,,1,19911.29
LI21210,T11725,P302,,4,36719.12
LI21211,T02023,P448,,3,97445.16
LI21212,T01371,P036,,2,10813.46
LI21213,T13124,P189,,1,69.36
LI21214,T15175,P135,,5,44164.2
LI21215,T05225,P125,,1,27380.09
LI21216,T14105,P202,,1,17267.08
LI21217,T17228,P337,,1,7740.71
LI21218,T14131,P466,,2,8414.7
LI21219,T07122,P124,,1,11236.13
LI21220,T16556,P399,,2,15223.56
LI21221,T03351,P165,,1,44638.15
LI21222,T13301,P179,PR51,1,3939.45
LI21223,T01211,P233,,1,5628.44
LI21224,T16422,P176,,2,9063.3
LI21225,T06622,P425,,2,1930.92
LI21226,T13579,P461,,5,34614.2
LI21227,T05677,P302,,1,9179.78
LI21228,T08510,P370,,2,14308.46
LI21229,T12342,P121,,1,405.52
LI21230,T08119,P307,,1,2105.14
LI21231,T05698,P126,,5,13485.9
LI21232,T14296,P061,,4,8385.2
LI21233,T14578,P367,,2,445.54
LI21234,T02022,P203,,1,35225.64
LI21235,T15604,P446,,1,3545.51
LI21236,T02637,P282,,2,90.3
LI21237,T13484,P451,,1,10653.26
LI21238,T18682,P493,,2,7673.06
LI21239,T01796,P169,,1,181.95
LI21240,T15973,P392,,1,345.4
LI21241,T14762,P416,,1,70.93
LI21242,T14511,P450,,2,4519.12
LI21243,T09687,P092,,1,473.31
LI21244,T15019,P477,,1,7813.55
LI21245,T11233,P451,,3,31959.78
LI21246,T18256,P498,,1,8199.11
LI21247,T03685,P135,,1,8832.84
LI21248,T17444,P295,,3,363.63
LI21249,T02734,P237,,4,873.88
LI21250,T00366,P452,,2,8199.52
LI21251,T15646,P354,,1,10365.4
LI21252,T05097,P189,,1,69.36
LI21253,T05607,P286,,4,1175.92
LI21254,T01484,P086,,4,29988.52
LI21255,T07727,P135,,3,26498.52
LI21256,T03750,P491,PR23,1,8343.99
LI21257,T07335,P289,,1,27055.44
LI21258,T18794,P477,,4,31254.2
LI21259,T06193,P235,PR77,2,303.08
LI21260,T15957,P475,,1,391.11
LI21261,T07896,P077,,4,13258.64
LI21262,T07270,P341,,4,30788.88
LI21263,T00399,P079,,1,118.9
LI21264,T10578,P084,,1,238.86
LI21265,T01338,P200,,1,7813.47
LI21266,T03075,P248,,2,17345.22
LI21267,T13275,P023,PR35,3,43537.32
LI21268,T19400,P351,,2,3237.8
LI21269,T08214,P233,,2,11256.88
LI21270,T05558,P304,PR95,1,6129.81
LI21271,T13143,P300,,1,38384.5
LI21272,T08792,P460,,2,13194.18
LI21273,T18285,P096,PR82,4,24806.24
LI21274,T14177,P370,,2,14308.46
LI21275,T14982,P283,,2,12490.72
LI21276,T16092,P083,,3,31509.54
LI21277,T07008,P296,,2,3740.78
LI21278,T16049,P149,,1,144.66
LI21279,T01716,P039,,1,1738.82
LI21280,T08738,P386,,4,26455.0
LI21281,T17574,P177,,1,118.99
LI21282,T00309,P211,,1,14782.41
LI21283,T07425,P061,,1,2096.3
LI21284,T07827,P390,,3,23080.23
LI21285,T05796,P498,,1,8199.11
LI21286,T10366,P498,,2,16398.22
LI21287,T11048,P232,,2,250.38
LI21288,T10776,P140,,3,32564.85
LI21289,T04446,P120,,4,29622.92
LI21290,T02360,P214,,1,3034.28
LI21291,T07319,P017,,2,20643.96
LI21292,T18091,P035,,1,3048.28
LI21293,T06304,P499,,1,1002.59
LI21294,T09803,P171,,1,9990.76
LI21295,T11654,P399,,1,7611.78
LI21296,T01945,P182,,2,7240.3
LI21297,T06611,P266,,1,1501.28
LI21298,T00405,P331,,1,2522.0
LI21299,T03725,P128,,2,3611.34
LI21300,T15575,P360,,2,63691.94
LI21301,T19980,P174,,1,284.26
LI21302,T05610,P419,,2,149.22
LI21303,T14231,P395,,5,1144.1
LI21304,T13716,P300,,1,38384.5
LI21305,T00059,P433,,1,4922.42
LI21306,T05237,P248,,1,8672.61
LI21307,T07618,P266,,5,7506.4
LI21308,T01922,P028,PR05,1,3680.5
LI21309,T00389,P431,PR08,1,134.74
LI21310,T01657,P291,,3,424.74
LI21311,T05515,P058,,4,38533.52
LI21312,T06466,P437,,3,10080.78
LI21313,T17362,P247,,1,28759.24
LI21314,T09513,P054,,1,47663.98
LI21315,T05262,P218,,5,32923.4
LI21316,T02573,P447,,1,2426.28
LI21317,T09220,P444,,1,5144.2
LI21318,T12013,P189,,1,69.36
LI21319,T01619,P293,,1,42311.68
LI21320,T10399,P340,,5,-5315.5
LI21321,T05734,P472,,3,35141.25
LI21322,T11782,P282,,4,180.6
LI21323,T17045,P117,,2,70966.64
LI21324,T17371,P469,,1,4753.95
LI21325,T19990,P208,,1,3428.47
LI21326,T04933,P150,,1,1049.72
LI21327,T01904,P160,,1,6189.8
LI21328,T16734,P137,,3,6106.29
LI21329,T00753,P008,,1,41136.43
LI21330,T03210,P489,PR09,1,6287.96
LI21331,T01986,P309,,1,4112.22
LI21332,T14116,P236,,1,1676.77
LI21333,T08005,P006,,1,288.27
LI21334,T07058,P474,,1,1972.23
LI21335,T00437,P190,,1,34316.78
LI21336,T07228,P397,,1,2358.0
LI21337,T11667,P062,,2,4487.92
LI21338,T04031,P385,,3,109964.49
LI21339,T05797,P351,,1,1618.9
LI21340,T11872,P043,,1,3988.93
LI21341,T07898,P291,,1,141.58
LI21342,T10677,P115,,4,10841.96
LI21343,T18963,P292,,1,1640.02
LI21344,T10971,P422,,1,11543.98
LI21345,T15827,P199,,2,10324.1
LI21346,T03260,P268,,1,307.78
LI21347,T18196,P096,,-3,-18604.68
LI21348,T06514,P438,,1,6196.46
LI21349,T09568,P340,,1,-1063.1
LI21350,T06525,P360,,1,31845.97
LI21351,T07505,P078,,3,404.82
LI21352,T08728,P372,,1,4584.12
LI21353,T10481,P138,,1,190.7
LI21354,T04592,P045,,1,1718.99
LI21355,T00323,P441,,2,1786.34
LI21356,T04556,P220,,1,1135.19
LI21357,T01407,P286,,2,587.96
LI21358,T09737,P444,,5,25721.0
LI21359,T16001,P497,,1,3191.02
LI21360,T19132,P497,,1,3191.02
LI21361,T05153,P267,,4,38144.08
LI21362,T07151,P119,,2,228.26
LI21363,T18107,P381,,5,39981.7
LI21364,T11236,P420,,1,-1709.4
LI21365,T18223,P263,PR74,2,14936.06
LI21366,T05297,P183,,5,32367.25
LI21367,T10544,P452,,3,12299.28
LI21368,T03705,P402,,2,22183.2
LI21369,T10982,P412,,5,8165.6
LI21370,T06376,P038,,3,4507.5
LI21371,T02186,P155,,1,11191.16
LI21372,T15849,P174,PR35,1,284.26
LI21373,T02085,P311,,4,735.28
LI21374,T13455,P066,PR76,4,24131.16
LI21375,T08067,P054,,1,47663.98
LI21376,T14008,P333,,1,884.72
LI21377,T16850,P337,,1,7740.71
LI21378,T03845,P292,,5,8200.1
LI21379,T08633,P498,,2,16398.22
LI21380,T03958,P217,PR15,3,82881.03
LI21381,T15880,P153,,4,28532.32
LI21382,T11618,P156,,1,2868.77
LI21383,T13248,P061,,3,6288.9
LI21384,T10811,P022,,1,3440.88
LI21385,T03639,P048,PR82,2,-3457.58
LI21386,T17624,P471,PR25,1,1508.28
LI21387,T03800,P178,,1,7636.81
LI21388,T10462,P238,,5,24739.25
LI21389,T01989,P127,,1,4191.78
LI21390,T03636,P046,,1,41040.81
LI21391,T04381,P466,,2,8414.7
LI21392,T02526,P023,PR54,3,43537.32
LI21393,T14126,P470,,1,9763.73
LI21394,T04979,P285,,1,13797.39
LI21395,T17166,P286,PR45,1,293.98
LI21396,T11031,P220,,2,2270.38
LI21397,T12921,P293,,1,42311.68
LI21398,T10624,P333,,1,884.72
LI21399,T03525,P170,,3,28444.08
LI21400,T05910,P243,,2,82820.26
LI21401,T19917,P016,,3,6404.25
LI21402,T03415,P173,,2,7851.94
LI21403,T12821,P132,,1,43634.21
LI21404,T02164,P196,,1,4993.9
LI21405,T00856,P430,,1,2334.51
LI21406,T11498,P398,,3,100761.63
LI21407,T01416,P270,,1,151.48
LI21408,T00110,P443,,1,224.02
LI21409,T17523,P489,,2,12575.92
LI21410,T17955,P374,,1,32237.48
LI21411,T02865,P149,,1,144.66
LI21412,T16673,P211,,1,14782.41
LI21413,T08694,P141,PR100,4,21955.24
LI21414,T03682,P447,,1,2426.28
LI21415,T01678,P196,,1,4993.9
LI21416,T03638,P256,,1,102.94
LI21417,T04142,P464,,2,21711.42
LI21418,T06441,P078,PR97,2,269.88
LI21419,T06937,P340,,1,-1063.1
LI21420,T03715,P172,,1,-7002.98
LI21421,T10204,P359,,1,7697.08
LI21422,T19172,P358,,1,2499.38
LI21423,T03771,P017,,1,10321.98
LI21424,T00435,P462,,1,14931.3
LI21425,T08553,P346,,1,74.84
LI21426,T06471,P204,PR19,1,5026.74
LI21427,T16055,P121,,1,405.52
LI21428,T05527,P306,,1,4573.85
LI21429,T08178,P374,,3,96712.44
LI21430,T19597,P369,,3,10795.53
LI21431,T10035,P001,,1,9152.12
LI21432,T12350,P367,,2,445.54
LI21433,T13660,P294,,1,928.04
LI21434,T07043,P015,,1,3379.46
LI21435,T12994,P352,,1,1175.61
LI21436,T00888,P371,,1,5970.54
LI21437,T16654,P346,,2,149.68
LI21438,T13605,P413,,1,1370.79
LI21439,T02631,P120,,1,7405.73
LI21440,T07572,P099,,3,31967.04
LI21441,T08853,P121,,2,811.04
LI21442,T15556,P047,,1,6196.16
LI21443,T00376,P178,PR25,2,15273.62
LI21444,T11684,P146,,1,47410.37
LI21445,T03633,P388,,1,2212.66
LI21446,T02915,P041,,1,3883.93
LI21447,T10438,P472,,1,11713.75
LI21448,T02948,P494,,3,5070.21
LI21449,T07911,P393,,1,13496.87
LI21450,T17462,P215,,1,3633.44
LI21451,T06316,P240,,1,45.57
LI21452,T19701,P003,,1,44831.01
LI21453,T00366,P445,,2,27037.9
LI21454,T06761,P056,PR35,1,185.4
LI21455,T19494,P137,,4,8141.72
LI21456,T09245,P480,,5,9433.25
LI21457,T05703,P025,,4,136200.56
LI21458,T13289,P258,PR19,1,49706.18
LI21459,T16422,P265,,3,16498.89
LI21460,T00012,P458,,2,97954.98
LI21461,T04816,P208,,1,3428.47
LI21462,T02896,P484,,1,334.66
LI21463,T13754,P087,,1,34580.96
LI21464,T04670,P014,,3,103118.28
LI21465,T06586,P020,,1,10319.45
LI21466,T15937,P456,,2,2512.42
LI21467,T18345,P256,,1,102.94
LI21468,T09458,P260,PR100,1,4147.64
LI21469,T00631,P038,,1,1502.5
LI21470,T01844,P420,,3,-5128.2
LI21471,T09656,P254,,2,3094.96
LI21472,T04242,P062,,1,2243.96
LI21473,T17569,P093,,1,14258.21
LI21474,T19253,P285,PR41,1,13797.39
LI21475,T12913,P299,,1,3242.43
LI21476,T05124,P183,,2,12946.9
LI21477,T09736,P390,,2,15386.82
LI21478,T00609,P247,,1,28759.24
LI21479,T14006,P417,,2,28870.66
LI21480,T19260,P356,,2,4972.52
LI21481,T11524,P116,PR35,2,29669.98
LI21482,T02835,P330,,1,93.46
LI21483,T01843,P202,,3,51801.24
LI21484,T11811,P318,,1,-22.99
LI21485,T00049,P450,PR57,4,45191.16
LI21486,T02023,P240,,1,45.57
LI21487,T15978,P112,,1,145.35
LI21488,T00807,P400,,4,4699.32
LI21489,T19021,P103,,5,1004.75
LI21490,T17066,P214,,3,9102.84
LI21491,T19080,P269,,1,4512.79
LI21492,T08364,P354,,1,10365.4
LI21493,T12865,P193,,2,376.2
LI21494,T07584,P299,PR71,1,3242.43
LI21495,T01382,P299,,2,6484.86
LI21496,T15627,P120,,2,14811.46
LI21497,T17010,P303,,2,19347.74
LI21498,T04063,P140,,1,10854.95
LI21499,T16041,P355,,3,5228.43
LI21500,T17223,P201,PR88,3,965.55
LI21501,T14900,P387,,1,248.8
LI21502,T11993,P397,,1,2358.0
LI21503,T11902,P478,,1,2071.44
LI21504,T14000,P281,PR100,1,4385.22
LI21505,T18763,P028,,1,3680.5
LI21506,T06228,P287,,1,21488.69
LI21507,T18887,P228,,1,2989.04
LI21508,T02346,P297,,3,8312.22
LI21509,T08191,P319,,1,6571.84
LI21510,T15986,P029,,1,90.11
LI21511,T09621,P200,,1,7813.47
LI21512,T08472,P487,,1,4499.2
LI21513,T14945,P343,,3,8017.74
LI21514,T19034,P071,,1,8189.43
LI21515,T03028,P116,,2,29669.98
LI21516,T04220,P302,,2,18359.56
LI21517,T09133,P324,PR85,1,95.59
LI21518,T09518,P170,,1,9481.36
LI21519,T03568,P147,,2,14986.68
LI21520,T02800,P353,,2,1009.44
LI21521,T11439,P059,,1,92.74
LI21522,T19207,P396,,2,89.54
LI21523,T00802,P102,,3,14525.73
LI21524,T08559,P024,,1,7390.18
LI21525,T02955,P222,,4,7800.24
LI21526,T18300,P327,,1,214.05
LI21527,T05177,P063,PR29,2,5155.34
LI21528,T17688,P173,,1,3925.97
LI21529,T04245,P290,,1,4136.46
LI21530,T03296,P165,,1,44638.15
LI21531,T17340,P389,,2,18.6
LI21532,T07007,P468,,1,4592.19
LI21533,T15147,P073,,1,9287.25
LI21534,T15770,P221,PR36,1,678.82
LI21535,T01647,P159,,1,21878.22
LI21536,T17775,P352,,2,2351.22
LI21537,T01963,P409,,1,6377.84
LI21538,T19493,P292,,1,1640.02
LI21539,T18729,P355,,3,5228.43
LI21540,T01821,P408,,1,14878.62
LI21541,T16911,P317,,1,5005.44
LI21542,T05709,P198,,3,23969.19
LI21543,T18879,P117,,2,70966.64
LI21544,T12493,P231,,1,34973.13
LI21545,T13609,P189,,2,138.72
LI21546,T01021,P407,,2,2930.9
LI21547,T19092,P176,,4,18126.6
LI21548,T16082,P013,,1,3063.57
LI21549,T06286,P178,,1,7636.81
LI21550,T03851,P244,,1,30190.63
LI21551,T17101,P252,,1,3130.86
LI21552,T07962,P455,,1,140.97
LI21553,T19999,P064,,1,11203.73
LI21554,T01451,P301,,1,9969.13
LI21555,T08019,P480,,1,1886.65
LI21556,T08438,P054,,1,47663.98
LI21557,T14065,P448,,3,97445.16
LI21558,T09913,P349,,2,16679.12
LI21559,T01185,P045,,1,1718.99
LI21560,T05842,P297,PR26,3,8312.22
LI21561,T08471,P492,,2,275.18
LI21562,T14541,P133,,1,1780.48
LI21563,T11787,P309,,1,4112.22
LI21564,T12612,P161,,1,5566.25
LI21565,T02578,P310,,1,1994.24
LI21566,T17986,P010,,5,57412.3
LI21567,T01762,P293,,1,42311.68
LI21568,T16807,P121,,3,1216.56
LI21569,T17287,P488,,1,7874.9
LI21570,T14051,P289,,4,108221.76
LI21571,T06497,P272,,1,10829.75
LI21572,T16662,P352,,2,2351.22
LI21573,T02617,P351,,1,1618.9
LI21574,T06463,P482,,1,4853.05
LI21575,T05963,P286,,1,293.98
LI21576,T03139,P098,,2,5643.52
LI21577,T05555,P259,,5,16071.15
LI21578,T00814,P013,,3,9190.71
LI21579,T18947,P401,,1,9558.63
LI21580,T00525,P138,,1,190.7
LI21581,T11631,P402,,1,11091.6
LI21582,T13356,P106,,4,49381.52
LI21583,T16539,P387,,1,248.8
LI21584,T19973,P227,,2,21044.6
LI21585,T01329,P190,,1,34316.78
LI21586,T17882,P415,PR10,2,214.88
LI21587,T00455,P316,,1,22963.06
LI21588,T00300,P371,,1,5970.54
LI21589,T19758,P056,,1,185.4
LI21590,T03650,P154,,1,10566.79
LI21591,T07788,P283,,5,31226.8
LI21592,T03517,P402,,1,11091.6
LI21593,T09289,P015,,4,13517.84
LI21594,T06614,P101,,2,225.7
LI21595,T13919,P430,,1,2334.51
LI21596,T15053,P021,,1,9874.9
LI21597,T14040,P449,,1,4584.32
LI21598,T02713,P283,,1,6245.36
LI21599,T17558,P450,,1,11297.79
LI21600,T16204,P217,,1,27627.01
LI21601,T08314,P376,,3,946.44
LI21602,T15723,P348,,1,4227.6
LI21603,T19654,P191,,1,2529.55
LI21604,T13655,P282,,3,135.45
LI21605,T01911,P363,,1,30070.91
LI21606,T00621,P158,,2,16193.24
LI21607,T12239,P285,,2,27594.78
LI21608,T07161,P022,,1,3440.88
LI21609,T00894,P490,,1,4660.67
LI21610,T01281,P018,,1,8436.17
LI21611,T10271,P168,PR72,3,143.52
LI21612,T09181,P348,,3,25365.6
LI21613,T00215,P500,,2,9743.94
LI21614,T16176,P100,,4,10800.12
LI21615,T08114,P221,,4,2715.28
LI21616,T04884,P128,,1,1805.67
LI21617,T03938,P365,PR38,4,8815.52
LI21618,T18919,P238,,1,4947.85
LI21619,T01002,P056,,3,556.2
LI21620,T07328,P012,,1,7542.57
LI21621,T06562,P496,,1,115.53
LI21622,T00689,P391,,1,14304.81
LI21623,T15156,P392,,3,1036.2
LI21624,T10829,P332,,3,15827.55
LI21625,T05652,P222,PR78,1,1950.06
LI21626,T10137,P400,,1,1174.83
LI21627,T05318,P495,,4,10122.2
LI21628,T18393,P184,,2,6280.26
LI21629,T09506,P100,,3,8100.09
LI21630,T04676,P269,,1,4512.79
LI21631,T16697,P170,,4,37925.44
LI21632,T05524,P339,,1,4912.26
LI21633,T07770,P295,PR92,1,121.21
LI21634,T08192,P381,,1,7996.34
LI21635,T10174,P274,,2,4923.42
LI21636,T11255,P483,,1,3595.13
LI21637,T05790,P173,,1,3925.97
LI21638,T14620,P481,,2,10735.52
LI21639,T17216,P275,PR90,3,114223.44
LI21640,T11467,P437,,-1,-3360.26
LI21641,T04659,P408,,3,44635.86
LI21642,T19590,P282,,2,90.3
LI21643,T09999,P048,,4,-6915.16
LI21644,T05637,P280,,1,14516.32
LI21645,T14370,P043,,1,3988.93
LI21646,T03624,P322,,1,6912.37
LI21647,T17976,P475,PR53,1,391.11
LI21648,T02441,P390,,3,23080.23
LI21649,T14003,P018,,2,16872.34
LI21650,T02065,P087,,1,34580.96
LI21651,T04481,P182,,3,10860.45
LI21652,T10091,P403,,2,7723.46
LI21653,T07747,P269,,1,4512.79
LI21654,T09345,P260,,2,8295.28
LI21655,T07448,P391,,1,14304.81
LI21656,T16580,P008,,1,41136.43
LI21657,T01514,P289,,1,27055.44
LI21658,T15307,P362,,2,2911.4
LI21659,T07054,P241,,1,38862.61
LI21660,T03475,P156,,-1,-2868.77
LI21661,T15412,P012,,1,7542.57
LI21662,T04014,P032,,1,32796.7
LI21663,T00157,P176,,1,4531.65
LI21664,T05373,P208,,1,3428.47
LI21665,T09772,P425,,4,3861.84
LI21666,T13518,P343,,3,8017.74
LI21667,T09374,P294,,1,4640.19
LI21668,T00430,P178,PR30,3,22910.43
LI21669,T13609,P478,,3,6214.32
LI21670,T10024,P439,,4,44302.36
LI21671,T12151,P233,,3,16885.32
LI21672,T11874,P087,,1,34580.96
LI21673,T16798,P309,,1,4112.22
LI21674,T10348,P187,PR47,5,132432.7
LI21675,T09187,P036,PR67,1,5406.73
LI21676,T02865,P167,,2,19436.1
LI21677,T18484,P087,,4,138323.84
LI21678,T06395,P149,,1,144.66
LI21679,T14767,P082,,4,28253.12
LI21680,T18144,P115,,2,5420.98
LI21681,T19819,P304,,1,6129.81
LI21682,T06786,P154,,1,10566.79
LI21683,T11003,P339,PR20,1,4912.26
LI21684,T00997,P312,,1,7078.42
LI21685,T05196,P305,,2,10907.26
LI21686,T17650,P449,,1,4584.32
LI21687,T02600,P294,,3,13920.57
LI21688,T10736,P320,PR06,1,14976.58
LI21689,T01744,P292,,5,8200.1
LI21690,T07176,P409,,1,3188.92
LI21691,T04968,P424,,4,27410.96
LI21692,T00564,P055,,1,3570.1
LI21693,T03613,P408,PR18,1,14878.62
LI21694,T07929,P127,,1,4191.78
LI21695,T16872,P153,,1,7133.08
LI21696,T17387,P208,,5,17142.35
LI21697,T09039,P377,,3,9891.48
LI21698,T07856,P462,,3,44793.9
LI21699,T02827,P094,,4,5224.76
LI21700,T19653,P008,,2,82272.86
LI21701,T13132,P017,,1,10321.98
LI21702,T01811,P138,,1,190.7
LI21703,T09933,P358,,1,2499.38
LI21704,T12477,P386,,1,6613.75
LI21705,T02167,P367,PR53,1,222.77
LI21706,T01468,P488,,2,15749.8
LI21707,T01231,P118,,2,32488.46
LI21708,T02938,P444,,2,10288.4
LI21709,T18200,P237,,1,218.47
LI21710,T10013,P142,,1,1802.77
LI21711,T13131,P118,,1,16244.23
LI21712,T04966,P073,,1,9287.25
LI21713,T02151,P487,,1,4499.2
LI21714,T15902,P293,PR83,4,169246.72
LI21715,T11097,P325,,2,-355.52
LI21716,T10685,P260,PR35,1,4147.64
LI21717,T07970,P054,,2,95327.96
LI21718,T14534,P474,,2,3944.46
LI21719,T13546,P338,,3,34330.5
LI21720,T05199,P053,,2,62788.44
LI21721,T00813,P350,,4,106.4
LI21722,T00771,P363,,2,60141.82
LI21723,T09346,P393,,4,53987.48
LI21724,T04053,P397,,1,2358.0
LI21725,T17606,P364,,1,167.32
LI21726,T07678,P478,PR31,3,6214.32
LI21727,T07701,P248,,2,17345.22
LI21728,T16743,P054,,2,95327.96
LI21729,T03274,P430,,1,2334.51
LI21730,T19190,P361,,1,634.27
LI21731,T15161,P036,,1,5406.73
LI21732,T03738,P032,,1,32796.7
LI21733,T14282,P061,,1,2096.3
LI21734,T17806,P392,,4,1381.6
LI21735,T06974,P213,,1,3485.99
LI21736,T16363,P015,,1,3379.46
LI21737,T19294,P194,,1,11702.14
LI21738,T10627,P363,,1,30070.91
LI21739,T04237,P244,,1,30190.63
LI21740,T07951,P489,,1,6287.96
LI21741,T10719,P366,,2,4194.06
LI21742,T17511,P392,,1,345.4
LI21743,T11284,P377,,1,3297.16
LI21744,T02055,P210,,2,14100.88
LI21745,T13894,P409,,5,15944.6
LI21746,T11650,P191,,1,2529.55
LI21747,T15014,P194,,1,11702.14
LI21748,T19998,P339,,1,4912.26
LI21749,T09856,P473,,4,43731.64
LI21750,T13875,P341,,1,7697.22
LI21751,T03071,P045,,1,1718.99
LI21752,T00682,P494,,4,6760.28
LI21753,T04738,P393,,1,13496.87
LI21754,T19719,P394,,2,734.76
LI21755,T19198,P404,,4,1333.04
LI21756,T14617,P211,,2,29564.82
LI21757,T18692,P418,PR60,1,7416.03
LI21758,T16489,P413,,1,1370.79
LI21759,T00387,P134,,1,7424.62
LI21760,T19341,P444,,1,5144.2
LI21761,T01365,P149,,5,723.3
LI21762,T15767,P022,,1,3440.88
LI21763,T03112,P002,,3,68492.1
LI21764,T02381,P190,,2,68633.56
LI21765,T15765,P028,PR29,1,3680.5
LI21766,T15476,P260,,4,16590.56
LI21767,T16515,P093,,5,71291.05
LI21768,T12355,P008,,2,82272.86
LI21769,T09492,P472,,1,11713.75
LI21770,T03910,P482,,1,4853.05
LI21771,T04207,P101,,2,225.7
LI21772,T11388,P139,PR48,1,3188.22
LI21773,T07638,P439,,1,11075.59
LI21774,T08256,P249,,1,255.18
LI21775,T02407,P067,,1,2855.54
LI21776,T10272,P328,,2,3595.94
LI21777,T07608,P422,,1,11543.98
LI21778,T09426,P291,,2,283.16
LI21779,T14203,P032,,5,163983.5
LI21780,T13438,P137,,1,2035.43
LI21781,T06858,P149,,1,144.66
LI21782,T18416,P113,,1,333.03
LI21783,T19425,P234,,2,3819.5
LI21784,T16034,P306,,1,4573.85
LI21785,T10280,P432,,1,10338.23
LI21786,T19149,P242,,1,2180.78
LI21787,T14226,P490,,5,23303.35
LI21788,T01932,P037,,3,14611.29
LI21789,T17033,P324,,2,191.18
LI21790,T01341,P315,,1,3632.35
LI21791,T18152,P495,,2,5061.1
LI21792,T07648,P092,,2,946.62
LI21793,T12300,P422,,3,34631.94
LI21794,T10429,P060,PR90,1,10323.01
LI21795,T01823,P423,,1,6785.32
LI21796,T03076,P111,,4,21260.64
LI21797,T05601,P085,,2,6634.66
LI21798,T06451,P195,,1,302.63
LI21799,T07519,P419,,3,149.22
LI21800,T12668,P434,PR20,5,40442.7
LI21801,T09916,P280,,3,43548.96
LI21802,T04768,P195,,1,302.63
LI21803,T19706,P040,,3,34579.5
LI21804,T16419,P192,PR65,1,41766.17
LI21805,T09341,P449,PR39,3,13752.96
LI21806,T15257,P453,PR68,2,4820.74
LI21807,T19506,P313,PR60,1,8528.59
LI21808,T16281,P456,,1,1256.21
LI21809,T11879,P131,,1,43605.67
LI21810,T00265,P337,,1,7740.71
LI21811,T17055,P226,PR11,5,102826.65
LI21812,T13545,P161,PR24,1,5566.25
LI21813,T13802,P104,,1,96.89
LI21814,T03445,P123,,2,4909.02
LI21815,T05979,P437,,1,3360.26
LI21816,T17951,P421,,1,5691.53
LI21817,T05795,P416,,1,70.93
LI21818,T16779,P462,,1,14931.3
LI21819,T06818,P393,,1,13496.87
LI21820,T03345,P134,,1,7424.62
LI21821,T18876,P129,,3,31525.44
LI21822,T15114,P468,,1,4592.19
LI21823,T04880,P167,,3,29154.15
LI21824,T11612,P122,PR91,1,3563.49
LI21825,T07341,P012,,1,7542.57
LI21826,T07260,P046,PR05,1,41040.81
LI21827,T19980,P024,,1,7390.18
LI21828,T15748,P224,,1,711.13
LI21829,T07206,P177,,1,118.99
LI21830,T16632,P497,,1,3191.02
LI21831,T19017,P356,,1,2486.26
LI21832,T09872,P243,,1,41410.13
LI21833,T03658,P313,,1,8528.59
LI21834,T05606,P404,,2,666.52
LI21835,T17689,P361,,3,1902.81
LI21836,T07841,P120,,1,7405.73
LI21837,T11323,P495,,4,10122.2
LI21838,T14760,P395,,1,228.82
LI21839,T11234,P068,,1,260.38
LI21840,T05044,P467,,3,4188.6
LI21841,T14229,P051,,1,304.18
LI21842,T00904,P018,PR23,1,8436.17
LI21843,T18057,P177,,3,356.97
LI21844,T11217,P354,PR24,2,20730.8
LI21845,T08876,P280,,1,14516.32
LI21846,T08099,P114,,1,2908.56
LI21847,T18462,P262,,1,1924.66
LI21848,T11878,P155,PR18,2,22382.32
LI21849,T12997,P403,,2,7723.46
LI21850,T12659,P013,,1,3063.57
LI21851,T06825,P467,,2,2792.4
LI21852,T01617,P262,,1,1924.66
LI21853,T00336,P412,,1,1633.12
LI21854,T05852,P256,,1,102.94
LI21855,T14115,P360,,2,63691.94
LI21856,T05579,P079,,4,475.6
LI21857,T05298,P169,PR32,1,181.95
LI21858,T10480,P442,,1,7927.24
LI21859,T10359,P287,,2,42977.38
LI21860,T05041,P032,,1,32796.7
LI21861,T08932,P152,,1,6866.51
LI21862,T05129,P397,PR24,1,2358.0
LI21863,T16369,P326,,1,33545.34
LI21864,T14678,P099,,2,21311.36
LI21865,T05325,P423,,1,6785.32
LI21866,T16702,P018,,3,25308.51
LI21867,T05233,P341,,3,23091.66
LI21868,T17784,P019,,1,231.4
LI21869,T11251,P393,,1,13496.87
LI21870,T05640,P312,PR18,5,35392.1
LI21871,T14085,P172,,1,-7002.98
LI21872,T10400,P451,,2,21306.52
LI21873,T14923,P122,,1,3563.49
